NOC,Sport,Year,Gold,Silver,Bronze,No_Medal,Participants,Gold_per_Participant,Silver_per_Participant,Bronze_per_Participant,No_Medal_per_Participant,Weighted_Sum,Weighted_Sum_Diff
RSA,Canoeing,1992,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,
RSA,Canoeing,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Canoeing,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Canoeing,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Canoeing,2008,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Canoeing,2012,0,0,1,0,2,0.0,0.0,0.5,0.0,0.5,-0.5
RSA,Canoeing,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.5
RSA,Canoeing,2024,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
RSA,Cycling,1952,0,6,1,0,5,0.0,1.2,0.2,0.0,2.6,
RSA,Cycling,1956,0,0,1,0,6,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,2.4333333333333336
RSA,Cycling,1960,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
RSA,Cycling,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
RSA,Cycling,1996,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Cycling,2000,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Cycling,2004,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Cycling,2008,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Cycling,2012,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Cycling,2016,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Cycling BMX Freestyle,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Cycling BMX Racing,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Cycling BMX Racing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Cycling Mountain Bike,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Cycling Mountain Bike,2024,0,0,1,0,2,0.0,0.0,0.5,0.0,0.5,-0.5
RSA,Cycling Road,2020,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
RSA,Cycling Road,2024,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Cycling Track,2020,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
RSA,Cycling Track,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Diving,1952,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Diving,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Diving,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Diving,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Diving,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Diving,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Diving,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Equestrian,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
RSA,Equestrian,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Equestrian,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Equestrian,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Equestrian,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Fencing,1992,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
RSA,Fencing,2004,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
RSA,Fencing,2008,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Fencing,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Football,2000,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,
RSA,Football,2012,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,
RSA,Football,2016,0,0,0,0,34,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Football,2020,0,0,0,0,19,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Golf,2016,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
RSA,Golf,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Golf,2024,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Gymnastics,1952,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
RSA,Gymnastics,1956,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Gymnastics,1960,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Gymnastics,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Gymnastics,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Gymnastics,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Gymnastics,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Gymnastics,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Hockey,1996,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,
RSA,Hockey,2000,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Hockey,2004,0,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Hockey,2008,0,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Hockey,2012,0,0,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Hockey,2020,0,0,0,0,36,0.0,0.0,0.0,0.0,0.0,
RSA,Hockey,2024,0,0,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Judo,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Judo,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Judo,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Judo,2008,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Judo,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Judo,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Judo,2020,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Judo,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Marathon Swimming,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Modern Pentathlon,1952,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Modern Pentathlon,1956,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Modern Pentathlon,1960,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Modern Pentathlon,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Modern Pentathlon,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Modern Pentathlon,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Rowing,1952,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
RSA,Rowing,1960,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
RSA,Rowing,1992,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,
RSA,Rowing,1996,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Rowing,2000,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Rowing,2004,0,0,2,0,2,0.0,0.0,1.0,0.0,1.0,-1.0
RSA,Rowing,2008,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1.0
RSA,Rowing,2012,4,0,0,0,6,0.6666666666666666,0.0,0.0,0.0,2.6666666666666665,-2.6666666666666665
RSA,Rowing,2016,0,2,0,0,12,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,2.333333333333333
RSA,Rowing,2020,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
RSA,Rowing,2024,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Rugby,2016,0,0,13,0,13,0.0,0.0,1.0,0.0,1.0,
RSA,Rugby,2020,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,1.0
RSA,Rugby,2024,0,0,13,0,26,0.0,0.0,0.5,0.0,0.5,-0.5
RSA,Sailing,1952,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
RSA,Sailing,1956,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Sailing,1960,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Sailing,1992,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,
RSA,Sailing,1996,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Sailing,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Sailing,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Sailing,2008,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Sailing,2012,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Sailing,2016,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Sailing,2020,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Shooting,1952,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Shooting,1956,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Shooting,1960,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Shooting,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Shooting,1996,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Shooting,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Shooting,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Shooting,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Shooting,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Skateboarding,2020,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
RSA,Skateboarding,2024,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Sport Climbing,2020,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Sport Climbing,2024,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Surfing,2020,0,1,0,0,1,0.0,1.0,0.0,0.0,2.0,
RSA,Surfing,2024,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,2.0
RSA,Swimming,1952,1,0,0,0,6,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,
RSA,Swimming,1956,0,0,4,0,8,0.0,0.0,0.5,0.0,0.5,0.16666666666666663
RSA,Swimming,1960,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.5
RSA,Swimming,1992,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,
RSA,Swimming,1996,2,0,1,0,7,0.2857142857142857,0.0,0.14285714285714285,0.0,1.2857142857142856,-1.2857142857142856
RSA,Swimming,2000,0,1,1,0,14,0.0,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,1.0714285714285714
RSA,Swimming,2004,4,1,1,0,8,0.5,0.125,0.125,0.0,2.375,-2.1607142857142856
RSA,Swimming,2008,0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,2.375
RSA,Swimming,2012,2,1,0,0,20,0.1,0.05,0.0,0.0,0.5,-0.5
RSA,Swimming,2016,0,3,0,0,14,0.0,0.21428571428571427,0.0,0.0,0.42857142857142855,0.07142857142857145
RSA,Swimming,2020,1,1,0,0,15,0.06666666666666667,0.06666666666666667,0.0,0.0,0.4,0.028571428571428525
RSA,Swimming,2024,1,1,0,0,8,0.125,0.125,0.0,0.0,0.75,-0.35
RSA,Synchronized Swimming,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Table Tennis,1992,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Taekwondo,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Tennis,1992,0,2,0,0,6,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,
RSA,Tennis,1996,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
RSA,Tennis,2000,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Tennis,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Triathlon,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RSA,Triathlon,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Triathlon,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Triathlon,2012,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Triathlon,2016,0,0,1,0,4,0.0,0.0,0.25,0.0,0.25,-0.25
RSA,Triathlon,2020,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.25
RSA,Triathlon,2024,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Water Polo,1952,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,
RSA,Water Polo,1960,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,
RSA,Water Polo,2020,0,0,0,0,26,0.0,0.0,0.0,0.0,0.0,
RSA,Weightlifting,1952,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
RSA,Weightlifting,1956,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Weightlifting,1960,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Weightlifting,1992,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Weightlifting,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RSA,Weightlifting,2012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Wrestling,1952,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
RSA,Wrestling,1956,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Wrestling,1960,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Wrestling,1992,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,
RSA,Wrestling,1996,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Wrestling,2000,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Wrestling,2004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Wrestling,2008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
RSA,Wrestling,2024,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RUS,Archery,1996,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,
RUS,Archery,2000,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Archery,2004,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Archery,2008,0,0,1,0,5,0.0,0.0,0.2,0.0,0.2,-0.2
RUS,Archery,2012,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.2
RUS,Archery,2016,0,3,0,0,3,0.0,1.0,0.0,0.0,2.0,-2.0
RUS,Athletics,1996,3,6,1,0,85,0.03529411764705882,0.07058823529411765,0.011764705882352941,0.0,0.29411764705882354,
RUS,Athletics,2000,3,4,11,0,109,0.027522935779816515,0.03669724770642202,0.10091743119266056,0.0,0.28440366972477066,0.009713977334052881
RUS,Athletics,2004,6,15,6,0,115,0.05217391304347826,0.13043478260869565,0.05217391304347826,0.0,0.5217391304347826,-0.23733546071001194
RUS,Athletics,2008,9,10,6,0,104,0.08653846153846154,0.09615384615384616,0.057692307692307696,0.0,0.5961538461538461,-0.07441471571906355
RUS,Athletics,2012,8,10,5,0,97,0.08247422680412371,0.10309278350515463,0.05154639175257732,0.0,0.5876288659793815,0.00852498017446468
RUS,Athletics,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.5876288659793815
RUS,Badminton,1996,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,
RUS,Badminton,2000,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Badminton,2004,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Badminton,2008,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Badminton,2012,0,0,2,0,6,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333
RUS,Badminton,2016,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
RUS,Basketball,1996,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,
RUS,Basketball,2000,0,0,0,0,23,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Basketball,2004,0,0,12,0,12,0.0,0.0,1.0,0.0,1.0,-1.0
RUS,Basketball,2008,0,0,12,0,24,0.0,0.0,0.5,0.0,0.5,0.5
RUS,Basketball,2012,0,0,12,0,24,0.0,0.0,0.5,0.0,0.5,0.0
RUS,Beach Volleyball,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RUS,Beach Volleyball,2008,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,
RUS,Beach Volleyball,2012,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Beach Volleyball,2016,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Boxing,1996,1,0,3,0,9,0.1111111111111111,0.0,0.3333333333333333,0.0,0.7777777777777777,
RUS,Boxing,2000,2,3,2,0,12,0.16666666666666666,0.25,0.16666666666666666,0.0,1.3333333333333333,-0.5555555555555556
RUS,Boxing,2004,3,0,3,0,11,0.2727272727272727,0.0,0.2727272727272727,0.0,1.3636363636363635,-0.030303030303030276
RUS,Boxing,2008,2,0,1,0,11,0.18181818181818182,0.0,0.09090909090909091,0.0,0.8181818181818182,0.5454545454545453
RUS,Boxing,2012,1,2,3,0,10,0.1,0.2,0.3,0.0,1.1,-0.28181818181818186
RUS,Boxing,2016,1,0,3,0,11,0.09090909090909091,0.0,0.2727272727272727,0.0,0.6363636363636364,0.46363636363636374
RUS,Canoeing,1996,0,0,4,0,14,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,
RUS,Canoeing,2000,0,1,0,0,12,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.11904761904761904
RUS,Canoeing,2004,0,2,3,0,8,0.0,0.25,0.375,0.0,0.875,-0.7083333333333334
RUS,Canoeing,2008,1,2,2,0,14,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857142,0.1607142857142858
RUS,Canoeing,2012,2,0,3,0,21,0.09523809523809523,0.0,0.14285714285714285,0.0,0.5238095238095237,0.19047619047619047
RUS,Canoeing,2016,0,0,2,0,15,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.3904761904761904
RUS,Cycling,1996,1,4,0,0,18,0.05555555555555555,0.2222222222222222,0.0,0.0,0.6666666666666666,
RUS,Cycling,2000,1,1,2,0,20,0.05,0.05,0.1,0.0,0.4,0.2666666666666666
RUS,Cycling,2004,3,1,1,0,20,0.15,0.05,0.05,0.0,0.75,-0.35
RUS,Cycling,2008,0,0,4,0,22,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.5681818181818181
RUS,Cycling,2012,0,0,2,0,17,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.06417112299465241
RUS,Cycling,2016,0,3,1,0,12,0.0,0.25,0.08333333333333333,0.0,0.5833333333333334,-0.46568627450980393
RUS,Diving,1996,1,1,0,0,7,0.14285714285714285,0.14285714285714285,0.0,0.0,0.8571428571428571,
RUS,Diving,2000,4,2,2,0,7,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0,3.1428571428571423,-2.285714285714285
RUS,Diving,2004,0,4,2,0,9,0.0,0.4444444444444444,0.2222222222222222,0.0,1.1111111111111112,2.031746031746031
RUS,Diving,2008,0,5,3,0,10,0.0,0.5,0.3,0.0,1.3,-0.18888888888888888
RUS,Diving,2012,1,2,0,0,7,0.14285714285714285,0.2857142857142857,0.0,0.0,1.1428571428571428,0.15714285714285725
RUS,Diving,2016,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,1.1428571428571428
RUS,Equestrian,2000,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,
RUS,Equestrian,2004,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Equestrian,2008,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Equestrian,2012,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Equestrian,2016,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Fencing,1996,8,4,3,0,15,0.5333333333333333,0.26666666666666666,0.2,0.0,2.8666666666666667,
RUS,Fencing,2000,8,0,1,0,15,0.5333333333333333,0.0,0.06666666666666667,0.0,2.2,0.6666666666666665
RUS,Fencing,2004,4,0,9,0,18,0.2222222222222222,0.0,0.5,0.0,1.3888888888888888,0.8111111111111113
RUS,Fencing,2008,4,0,0,0,14,0.2857142857142857,0.0,0.0,0.0,1.1428571428571428,0.24603174603174605
RUS,Fencing,2012,0,5,1,0,18,0.0,0.2777777777777778,0.05555555555555555,0.0,0.6111111111111112,0.5317460317460316
RUS,Fencing,2016,9,1,5,0,19,0.47368421052631576,0.05263157894736842,0.2631578947368421,0.0,2.263157894736842,-1.6520467836257309
RUS,Golf,2016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,
RUS,Gymnastics,1996,9,9,9,0,22,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.0,2.8636363636363638,
RUS,Gymnastics,2000,14,10,11,0,22,0.6363636363636364,0.45454545454545453,0.5,0.0,3.9545454545454546,-1.0909090909090908
RUS,Gymnastics,2004,7,3,7,0,24,0.2916666666666667,0.125,0.2916666666666667,0.0,1.7083333333333335,2.246212121212121
RUS,Gymnastics,2008,7,0,2,0,24,0.2916666666666667,0.0,0.08333333333333333,0.0,1.25,0.4583333333333335
RUS,Gymnastics,2012,8,9,4,0,21,0.38095238095238093,0.42857142857142855,0.19047619047619047,0.0,2.571428571428571,-1.3214285714285712
RUS,Gymnastics,2016,7,13,3,0,20,0.35,0.65,0.15,0.0,2.85,-0.2785714285714289
RUS,Handball,1996,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,
RUS,Handball,2000,15,0,0,0,15,1.0,0.0,0.0,0.0,4.0,-4.0
RUS,Handball,2004,0,0,14,0,14,0.0,0.0,1.0,0.0,1.0,3.0
RUS,Handball,2008,0,14,0,0,28,0.0,0.5,0.0,0.0,1.0,0.0
RUS,Handball,2012,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,1.0
RUS,Handball,2016,15,0,0,0,15,1.0,0.0,0.0,0.0,4.0,-4.0
RUS,Judo,1996,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,
RUS,Judo,2000,0,1,2,0,10,0.0,0.1,0.2,0.0,0.4,-0.4
RUS,Judo,2004,0,2,3,0,11,0.0,0.18181818181818182,0.2727272727272727,0.0,0.6363636363636364,-0.23636363636363633
RUS,Judo,2008,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.6363636363636364
RUS,Judo,2012,3,1,1,0,12,0.25,0.08333333333333333,0.08333333333333333,0.0,1.25,-1.25
RUS,Judo,2016,2,0,1,0,12,0.16666666666666666,0.0,0.08333333333333333,0.0,0.75,0.5
RUS,Modern Pentathlon,1996,0,1,0,0,3,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,
RUS,Modern Pentathlon,2000,1,0,0,0,3,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,-0.6666666666666666
RUS,Modern Pentathlon,2004,1,0,0,0,4,0.25,0.0,0.0,0.0,1.0,0.33333333333333326
RUS,Modern Pentathlon,2008,1,0,0,0,4,0.25,0.0,0.0,0.0,1.0,0.0
RUS,Modern Pentathlon,2012,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,1.0
RUS,Modern Pentathlon,2016,1,0,0,0,3,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,-1.3333333333333333
RUS,Rowing,1996,0,0,9,0,24,0.0,0.0,0.375,0.0,0.375,
RUS,Rowing,2000,0,0,4,0,23,0.0,0.0,0.17391304347826086,0.0,0.17391304347826086,0.20108695652173914
RUS,Rowing,2004,4,0,0,0,19,0.21052631578947367,0.0,0.0,0.0,0.8421052631578947,-0.6681922196796338
RUS,Rowing,2008,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.8421052631578947
RUS,Rowing,2012,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Rowing,2016,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Sailing,1996,0,3,0,0,12,0.0,0.25,0.0,0.0,0.5,
RUS,Sailing,2000,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.5
RUS,Sailing,2004,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Sailing,2008,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Sailing,2012,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0
RUS,Sailing,2016,0,0,1,0,7,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,-0.14285714285714285
RUS,Shooting,1996,3,2,1,0,19,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.0,0.894736842105263,
RUS,Shooting,2000,1,3,2,0,21,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.0,0.5714285714285714,0.32330827067669166
RUS,Shooting,2004,3,4,3,0,24,0.125,0.16666666666666666,0.125,0.0,0.9583333333333333,-0.38690476190476186
RUS,Shooting,2008,0,2,2,0,22,0.0,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0.6856060606060606
RUS,Shooting,2012,0,0,1,0,22,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.22727272727272724
RUS,Shooting,2016,0,2,2,0,18,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,-0.28787878787878785
RUS,Swimming,1996,4,13,2,0,30,0.13333333333333333,0.43333333333333335,0.06666666666666667,0.0,1.4666666666666666,
RUS,Swimming,2000,0,1,1,0,28,0.0,0.03571428571428571,0.03571428571428571,0.0,0.10714285714285714,1.3595238095238094
RUS,Swimming,2004,0,1,0,0,30,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.04047619047619047
RUS,Swimming,2008,1,5,2,0,35,0.02857142857142857,0.14285714285714285,0.05714285714285714,0.0,0.45714285714285713,-0.3904761904761905
RUS,Swimming,2012,0,2,7,0,35,0.0,0.05714285714285714,0.2,0.0,0.3142857142857143,0.14285714285714285
RUS,Swimming,2016,0,2,2,0,37,0.0,0.05405405405405406,0.05405405405405406,0.0,0.16216216216216217,0.1521235521235521
RUS,Synchronized Swimming,1996,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,
